,audio_filename,dataset,person,bicycle,car,motorcycle,siren,bus,truck,split
9683,/media/magalhaes/FSD50K/dev_audio/33417.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,val
9684,/media/magalhaes/FSD50K/dev_audio/267915.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9685,/media/magalhaes/FSD50K/dev_audio/427671.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,val
9686,/media/magalhaes/FSD50K/dev_audio/79014.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9687,/media/magalhaes/FSD50K/dev_audio/79015.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9688,/media/magalhaes/FSD50K/dev_audio/79016.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9689,/media/magalhaes/FSD50K/dev_audio/79017.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9690,/media/magalhaes/FSD50K/dev_audio/79018.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9691,/media/magalhaes/FSD50K/dev_audio/79019.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9692,/media/magalhaes/FSD50K/dev_audio/202415.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9693,/media/magalhaes/FSD50K/dev_audio/212660.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,val
9694,/media/magalhaes/FSD50K/dev_audio/337078.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9695,/media/magalhaes/FSD50K/dev_audio/212663.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9696,/media/magalhaes/FSD50K/dev_audio/337080.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9697,/media/magalhaes/FSD50K/dev_audio/212662.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9698,/media/magalhaes/FSD50K/dev_audio/251578.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9699,/media/magalhaes/FSD50K/dev_audio/251579.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9700,/media/magalhaes/FSD50K/dev_audio/218301.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9701,/media/magalhaes/FSD50K/dev_audio/194243.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9702,/media/magalhaes/FSD50K/dev_audio/105156.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9703,/media/magalhaes/FSD50K/dev_audio/376518.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9704,/media/magalhaes/FSD50K/dev_audio/244951.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9705,/media/magalhaes/FSD50K/dev_audio/396508.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9706,/media/magalhaes/FSD50K/dev_audio/426731.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9707,/media/magalhaes/FSD50K/dev_audio/426732.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9708,/media/magalhaes/FSD50K/dev_audio/275193.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9709,/media/magalhaes/FSD50K/dev_audio/156423.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,val
9710,/media/magalhaes/FSD50K/dev_audio/156424.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9711,/media/magalhaes/FSD50K/dev_audio/156425.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9712,/media/magalhaes/FSD50K/dev_audio/156426.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9713,/media/magalhaes/FSD50K/dev_audio/156427.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,val
9714,/media/magalhaes/FSD50K/dev_audio/156428.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9715,/media/magalhaes/FSD50K/dev_audio/156429.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9716,/media/magalhaes/FSD50K/dev_audio/156430.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,val
9717,/media/magalhaes/FSD50K/dev_audio/156431.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9718,/media/magalhaes/FSD50K/dev_audio/156432.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,val
9719,/media/magalhaes/FSD50K/dev_audio/156433.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9720,/media/magalhaes/FSD50K/dev_audio/156434.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9721,/media/magalhaes/FSD50K/dev_audio/156435.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,val
9722,/media/magalhaes/FSD50K/dev_audio/156436.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9723,/media/magalhaes/FSD50K/dev_audio/156437.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9724,/media/magalhaes/FSD50K/dev_audio/327452.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9725,/media/magalhaes/FSD50K/dev_audio/185633.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,val
9726,/media/magalhaes/FSD50K/dev_audio/419114.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9727,/media/magalhaes/FSD50K/dev_audio/131379.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9728,/media/magalhaes/FSD50K/dev_audio/131380.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9729,/media/magalhaes/FSD50K/dev_audio/209207.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9730,/media/magalhaes/FSD50K/dev_audio/169786.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9731,/media/magalhaes/FSD50K/dev_audio/415034.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9732,/media/magalhaes/FSD50K/dev_audio/267906.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9733,/media/magalhaes/FSD50K/dev_audio/69952.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9734,/media/magalhaes/FSD50K/dev_audio/156482.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9735,/media/magalhaes/FSD50K/dev_audio/52042.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9736,/media/magalhaes/FSD50K/dev_audio/326480.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9737,/media/magalhaes/FSD50K/dev_audio/335697.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9738,/media/magalhaes/FSD50K/dev_audio/336733.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9739,/media/magalhaes/FSD50K/dev_audio/378211.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9740,/media/magalhaes/FSD50K/dev_audio/193399.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9741,/media/magalhaes/FSD50K/dev_audio/415114.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9742,/media/magalhaes/FSD50K/dev_audio/181137.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9743,/media/magalhaes/FSD50K/dev_audio/219552.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,val
9744,/media/magalhaes/FSD50K/dev_audio/85424.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9745,/media/magalhaes/FSD50K/dev_audio/103347.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,val
9746,/media/magalhaes/FSD50K/dev_audio/147380.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9747,/media/magalhaes/FSD50K/dev_audio/403893.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9748,/media/magalhaes/FSD50K/dev_audio/387522.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9749,/media/magalhaes/FSD50K/dev_audio/78789.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9750,/media/magalhaes/FSD50K/dev_audio/398792.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9751,/media/magalhaes/FSD50K/dev_audio/262603.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split2
9752,/media/magalhaes/FSD50K/dev_audio/78807.wav,FSD50k,0.0,1.0,1.0,0.0,0.0,0.0,0.0,split1
9753,/media/magalhaes/FSD50K/dev_audio/353881.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9754,/media/magalhaes/FSD50K/dev_audio/14599.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9755,/media/magalhaes/FSD50K/dev_audio/96520.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9756,/media/magalhaes/FSD50K/dev_audio/96519.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
9757,/media/magalhaes/FSD50K/dev_audio/345357.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
9758,/media/magalhaes/FSD50K/dev_audio/274962.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9759,/media/magalhaes/FSD50K/dev_audio/256808.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9760,/media/magalhaes/FSD50K/dev_audio/322552.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9761,/media/magalhaes/FSD50K/dev_audio/216379.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
9762,/media/magalhaes/FSD50K/dev_audio/32316.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9763,/media/magalhaes/FSD50K/dev_audio/107583.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9764,/media/magalhaes/FSD50K/dev_audio/46918.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
9765,/media/magalhaes/FSD50K/dev_audio/19025.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
9766,/media/magalhaes/FSD50K/dev_audio/152658.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
9767,/media/magalhaes/FSD50K/dev_audio/57939.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9768,/media/magalhaes/FSD50K/dev_audio/336740.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9769,/media/magalhaes/FSD50K/dev_audio/334437.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
9770,/media/magalhaes/FSD50K/dev_audio/334438.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9771,/media/magalhaes/FSD50K/dev_audio/421482.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9772,/media/magalhaes/FSD50K/dev_audio/334954.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9773,/media/magalhaes/FSD50K/dev_audio/421483.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9774,/media/magalhaes/FSD50K/dev_audio/138099.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9775,/media/magalhaes/FSD50K/dev_audio/116601.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9776,/media/magalhaes/FSD50K/dev_audio/164217.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9777,/media/magalhaes/FSD50K/dev_audio/116602.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9778,/media/magalhaes/FSD50K/dev_audio/195455.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9779,/media/magalhaes/FSD50K/dev_audio/195456.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9780,/media/magalhaes/FSD50K/dev_audio/185740.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
9781,/media/magalhaes/FSD50K/dev_audio/250009.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9782,/media/magalhaes/FSD50K/dev_audio/215958.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9783,/media/magalhaes/FSD50K/dev_audio/215960.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
9784,/media/magalhaes/FSD50K/dev_audio/425386.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9785,/media/magalhaes/FSD50K/dev_audio/148398.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9786,/media/magalhaes/FSD50K/dev_audio/319152.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9787,/media/magalhaes/FSD50K/dev_audio/79282.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,val
9788,/media/magalhaes/FSD50K/dev_audio/147379.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9789,/media/magalhaes/FSD50K/dev_audio/425652.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9790,/media/magalhaes/FSD50K/dev_audio/401331.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9791,/media/magalhaes/FSD50K/dev_audio/401330.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9792,/media/magalhaes/FSD50K/dev_audio/79286.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9793,/media/magalhaes/FSD50K/dev_audio/79287.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9794,/media/magalhaes/FSD50K/dev_audio/160442.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9795,/media/magalhaes/FSD50K/dev_audio/351421.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9796,/media/magalhaes/FSD50K/dev_audio/156358.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9797,/media/magalhaes/FSD50K/dev_audio/425158.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9798,/media/magalhaes/FSD50K/dev_audio/404430.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9799,/media/magalhaes/FSD50K/dev_audio/338127.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9800,/media/magalhaes/FSD50K/dev_audio/338128.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9801,/media/magalhaes/FSD50K/dev_audio/404431.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9802,/media/magalhaes/FSD50K/dev_audio/377298.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9803,/media/magalhaes/FSD50K/dev_audio/274142.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9804,/media/magalhaes/FSD50K/dev_audio/274141.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9805,/media/magalhaes/FSD50K/dev_audio/119774.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9806,/media/magalhaes/FSD50K/dev_audio/434660.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split1
9807,/media/magalhaes/FSD50K/dev_audio/199675.wav,FSD50k,0.0,0.0,1.0,0.0,0.0,0.0,0.0,split2
9808,/media/magalhaes/FSD50K/dev_audio/242690.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9809,/media/magalhaes/FSD50K/dev_audio/429321.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
9810,/media/magalhaes/FSD50K/dev_audio/429326.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9811,/media/magalhaes/FSD50K/dev_audio/19885.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9812,/media/magalhaes/FSD50K/dev_audio/240689.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9813,/media/magalhaes/FSD50K/dev_audio/351160.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9814,/media/magalhaes/FSD50K/dev_audio/9661.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9815,/media/magalhaes/FSD50K/dev_audio/363583.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9816,/media/magalhaes/FSD50K/dev_audio/242625.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9817,/media/magalhaes/FSD50K/dev_audio/363587.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
9818,/media/magalhaes/FSD50K/dev_audio/11718.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9819,/media/magalhaes/FSD50K/dev_audio/215380.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9820,/media/magalhaes/FSD50K/dev_audio/154453.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9821,/media/magalhaes/FSD50K/dev_audio/417750.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9822,/media/magalhaes/FSD50K/dev_audio/154456.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
9823,/media/magalhaes/FSD50K/dev_audio/60669.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9824,/media/magalhaes/FSD50K/dev_audio/242907.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9825,/media/magalhaes/FSD50K/dev_audio/217948.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9826,/media/magalhaes/FSD50K/dev_audio/242909.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9827,/media/magalhaes/FSD50K/dev_audio/60670.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9828,/media/magalhaes/FSD50K/dev_audio/217953.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9829,/media/magalhaes/FSD50K/dev_audio/217954.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9830,/media/magalhaes/FSD50K/dev_audio/60671.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9831,/media/magalhaes/FSD50K/dev_audio/217955.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9832,/media/magalhaes/FSD50K/dev_audio/254309.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9833,/media/magalhaes/FSD50K/dev_audio/429291.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9834,/media/magalhaes/FSD50K/dev_audio/254326.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
9835,/media/magalhaes/FSD50K/dev_audio/219897.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9836,/media/magalhaes/FSD50K/dev_audio/219898.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9837,/media/magalhaes/FSD50K/dev_audio/219900.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9838,/media/magalhaes/FSD50K/dev_audio/7805.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9839,/media/magalhaes/FSD50K/dev_audio/363646.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9840,/media/magalhaes/FSD50K/dev_audio/363647.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9841,/media/magalhaes/FSD50K/dev_audio/22755.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9842,/media/magalhaes/FSD50K/dev_audio/44423.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9843,/media/magalhaes/FSD50K/dev_audio/411068.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
9844,/media/magalhaes/FSD50K/dev_audio/430341.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9845,/media/magalhaes/FSD50K/dev_audio/334061.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split1
9846,/media/magalhaes/FSD50K/dev_audio/275055.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
9847,/media/magalhaes/FSD50K/dev_audio/403936.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9848,/media/magalhaes/FSD50K/dev_audio/403937.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9849,/media/magalhaes/FSD50K/dev_audio/65619.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,split2
9850,/media/magalhaes/FSD50K/dev_audio/392507.wav,FSD50k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,val
9851,/media/magalhaes/FSD50K/dev_audio/187905.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9852,/media/magalhaes/FSD50K/dev_audio/404994.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9853,/media/magalhaes/FSD50K/dev_audio/404993.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9854,/media/magalhaes/FSD50K/dev_audio/103430.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9855,/media/magalhaes/FSD50K/dev_audio/103433.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9856,/media/magalhaes/FSD50K/dev_audio/130069.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9857,/media/magalhaes/FSD50K/dev_audio/405019.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
9858,/media/magalhaes/FSD50K/dev_audio/405020.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9859,/media/magalhaes/FSD50K/dev_audio/78880.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
9860,/media/magalhaes/FSD50K/dev_audio/177697.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9861,/media/magalhaes/FSD50K/dev_audio/245794.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9862,/media/magalhaes/FSD50K/dev_audio/245795.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9863,/media/magalhaes/FSD50K/dev_audio/7722.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9864,/media/magalhaes/FSD50K/dev_audio/156203.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9865,/media/magalhaes/FSD50K/dev_audio/156204.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9866,/media/magalhaes/FSD50K/dev_audio/321073.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9867,/media/magalhaes/FSD50K/dev_audio/414263.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9868,/media/magalhaes/FSD50K/dev_audio/155197.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9869,/media/magalhaes/FSD50K/dev_audio/368206.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
9870,/media/magalhaes/FSD50K/dev_audio/368207.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9871,/media/magalhaes/FSD50K/dev_audio/368208.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
9872,/media/magalhaes/FSD50K/dev_audio/368211.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9873,/media/magalhaes/FSD50K/dev_audio/195167.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
9874,/media/magalhaes/FSD50K/dev_audio/195168.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
9875,/media/magalhaes/FSD50K/dev_audio/133731.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9876,/media/magalhaes/FSD50K/dev_audio/68708.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9877,/media/magalhaes/FSD50K/dev_audio/68709.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9878,/media/magalhaes/FSD50K/dev_audio/68710.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9879,/media/magalhaes/FSD50K/dev_audio/157803.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9880,/media/magalhaes/FSD50K/dev_audio/155249.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9881,/media/magalhaes/FSD50K/dev_audio/3186.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9882,/media/magalhaes/FSD50K/dev_audio/3187.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
9883,/media/magalhaes/FSD50K/dev_audio/3188.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9884,/media/magalhaes/FSD50K/dev_audio/3189.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9885,/media/magalhaes/FSD50K/dev_audio/3190.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9886,/media/magalhaes/FSD50K/dev_audio/3191.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,val
9887,/media/magalhaes/FSD50K/dev_audio/95864.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9888,/media/magalhaes/FSD50K/dev_audio/155773.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split1
9889,/media/magalhaes/FSD50K/dev_audio/53379.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
9890,/media/magalhaes/FSD50K/dev_audio/275588.wav,FSD50k,0.0,0.0,1.0,1.0,0.0,0.0,0.0,split2
